CBSA_name	cbsa	yr	qtr	index_nsa	index_sa
"Hattiesburg, MS"	25620	1994	2	96.78	1.36
"Hattiesburg, MS"	25620	1994	3	98.4	1.33
"Hattiesburg, MS"	25620	1994	4	97.54	1.46
"Hattiesburg, MS"	25620	1995	1	100	0
"Hattiesburg, MS"	25620	1995	2	100.48	1.27
"Hattiesburg, MS"	25620	1995	3	102.84	1.22
"Hattiesburg, MS"	25620	1995	4	106.4	1.23
"Hattiesburg, MS"	25620	1996	1	105.63	1.2
"Hattiesburg, MS"	25620	1996	2	106.86	1.3
"Hattiesburg, MS"	25620	1996	3	108.63	1.37
"Hattiesburg, MS"	25620	1996	4	111.32	1.47
"Hattiesburg, MS"	25620	1997	1	110.07	1.44
"Hattiesburg, MS"	25620	1997	2	110.23	1.34
"Hattiesburg, MS"	25620	1997	3	114.77	1.4
"Hattiesburg, MS"	25620	1997	4	114.79	1.44
"Hattiesburg, MS"	25620	1998	1	116.43	1.27
"Hattiesburg, MS"	25620	1998	2	117.55	1.4
"Hattiesburg, MS"	25620	1998	3	120.86	1.4
"Hattiesburg, MS"	25620	1998	4	119.79	1.31
"Hattiesburg, MS"	25620	1999	1	123.13	1.44
"Hattiesburg, MS"	25620	1999	2	126.14	1.48
"Hattiesburg, MS"	25620	1999	3	126.75	1.52
"Hattiesburg, MS"	25620	1999	4	124.82	1.59
"Hattiesburg, MS"	25620	2000	1	126.59	1.55
"Hattiesburg, MS"	25620	2000	2	128.12	1.5
"Hattiesburg, MS"	25620	2000	3	128.92	1.52
"Hattiesburg, MS"	25620	2000	4	131.05	1.53
"Hattiesburg, MS"	25620	2001	1	134.75	1.45
"Hattiesburg, MS"	25620	2001	2	134.39	1.45
"Hattiesburg, MS"	25620	2001	3	135.3	1.47
"Hattiesburg, MS"	25620	2001	4	137.76	1.46
"Hattiesburg, MS"	25620	2002	1	137.86	1.53
"Hattiesburg, MS"	25620	2002	2	137.55	1.52
"Hattiesburg, MS"	25620	2002	3	141.08	1.51
"Hattiesburg, MS"	25620	2002	4	141.98	1.5
"Hattiesburg, MS"	25620	2003	1	143.35	1.53
"Hattiesburg, MS"	25620	2003	2	143.55	1.51
"Hattiesburg, MS"	25620	2003	3	144.66	1.54
"Hattiesburg, MS"	25620	2003	4	144.74	1.7
"Hattiesburg, MS"	25620	2004	1	147.99	1.73
"Hattiesburg, MS"	25620	2004	2	148.76	1.73
"Hattiesburg, MS"	25620	2004	3	148.66	1.79
"Hattiesburg, MS"	25620	2004	4	153.82	1.87
"Hattiesburg, MS"	25620	2005	1	149.97	1.88
"Hattiesburg, MS"	25620	2005	2	155.74	1.84
"Hattiesburg, MS"	25620	2005	3	158.18	1.94
"Hattiesburg, MS"	25620	2005	4	162.51	1.95
"Hattiesburg, MS"	25620	2006	1	169.49	2.05
"Hattiesburg, MS"	25620	2006	2	173.98	2.06
"Hattiesburg, MS"	25620	2006	3	176.92	2.05
"Hattiesburg, MS"	25620	2006	4	184.54	2.22
"Hattiesburg, MS"	25620	2007	1	183.16	2.18
"Hattiesburg, MS"	25620	2007	2	186.11	2.14
"Hattiesburg, MS"	25620	2007	3	187.44	2.15
"Hattiesburg, MS"	25620	2007	4	187.2	2.23
"Hattiesburg, MS"	25620	2008	1	190.68	2.16
"Hattiesburg, MS"	25620	2008	2	188.51	2.22
"Hattiesburg, MS"	25620	2008	3	184.73	2.23
"Hattiesburg, MS"	25620	2008	4	185.78	2.38
"Hattiesburg, MS"	25620	2009	1	187.43	2.11
"Hattiesburg, MS"	25620	2009	2	184.59	2.13
"Hattiesburg, MS"	25620	2009	3	179.71	2.33
"Hattiesburg, MS"	25620	2009	4	180.9	2.35
"Hattiesburg, MS"	25620	2010	1	182.01	2.55
"Hattiesburg, MS"	25620	2010	2	179.03	2.43
"Hattiesburg, MS"	25620	2010	3	178.69	2.2
"Hattiesburg, MS"	25620	2010	4	175.94	2.2
"Hattiesburg, MS"	25620	2011	1	175	2.39
"Hattiesburg, MS"	25620	2011	2	172.79	2.49
"Hattiesburg, MS"	25620	2011	3	174.05	2.28
"Hattiesburg, MS"	25620	2011	4	175.52	2.42
"Hattiesburg, MS"	25620	2012	1	170.57	2.29
"Hattiesburg, MS"	25620	2012	2	174.39	2.39
"Hattiesburg, MS"	25620	2012	3	178.14	2.35
"Hattiesburg, MS"	25620	2012	4	172.32	2.24
"Hattiesburg, MS"	25620	2013	1	173.73	2.39
"Hattiesburg, MS"	25620	2013	2	177.25	2.51
"Hattiesburg, MS"	25620	2013	3	174.84	2.58
"Hattiesburg, MS"	25620	2013	4	176.58	2.98
"Hattiesburg, MS"	25620	2014	1	174.49	2.98
"Hattiesburg, MS"	25620	2014	2	179.46	3.1
"Hattiesburg, MS"	25620	2014	3	175.63	2.89
"Hattiesburg, MS"	25620	2014	4	177.74	3.23
"Hattiesburg, MS"	25620	2015	1	177.36	3.11
"Hattiesburg, MS"	25620	2015	2	182.63	2.95
"Hattiesburg, MS"	25620	2015	3	186.42	3.52
"Hattiesburg, MS"	25620	2015	4	188.33	3.68
"Hattiesburg, MS"	25620	2016	1	188.93	3.76
"HickoryLenoirMorganton, NC"	25860	1975	1		
"HickoryLenoirMorganton, NC"	25860	1975	2		
"HickoryLenoirMorganton, NC"	25860	1975	3		
"HickoryLenoirMorganton, NC"	25860	1975	4		
"HickoryLenoirMorganton, NC"	25860	1976	1		
"HickoryLenoirMorganton, NC"	25860	1976	2		
"HickoryLenoirMorganton, NC"	25860	1976	3		
"HickoryLenoirMorganton, NC"	25860	1976	4		
"HickoryLenoirMorganton, NC"	25860	1977	1		
"HickoryLenoirMorganton, NC"	25860	1977	2		
"HickoryLenoirMorganton, NC"	25860	1977	3		
"HickoryLenoirMorganton, NC"	25860	1977	4		
"HickoryLenoirMorganton, NC"	25860	1978	1		
"HickoryLenoirMorganton, NC"	25860	1978	2		
"HickoryLenoirMorganton, NC"	25860	1978	3		
"HickoryLenoirMorganton, NC"	25860	1978	4		
"HickoryLenoirMorganton, NC"	25860	1979	1		
"HickoryLenoirMorganton, NC"	25860	1979	2		
"HickoryLenoirMorganton, NC"	25860	1979	3		
"HickoryLenoirMorganton, NC"	25860	1979	4		
"HickoryLenoirMorganton, NC"	25860	1980	1		
"HickoryLenoirMorganton, NC"	25860	1980	2		
"HickoryLenoirMorganton, NC"	25860	1980	3		
"HickoryLenoirMorganton, NC"	25860	1980	4		
"HickoryLenoirMorganton, NC"	25860	1981	1		
"HickoryLenoirMorganton, NC"	25860	1981	2		
"HickoryLenoirMorganton, NC"	25860	1981	3		
"HickoryLenoirMorganton, NC"	25860	1981	4		
"HickoryLenoirMorganton, NC"	25860	1982	1		
"HickoryLenoirMorganton, NC"	25860	1982	2		
"HickoryLenoirMorganton, NC"	25860	1982	3		
"HickoryLenoirMorganton, NC"	25860	1982	4		
"HickoryLenoirMorganton, NC"	25860	1983	1		
"HickoryLenoirMorganton, NC"	25860	1983	2		
"HickoryLenoirMorganton, NC"	25860	1983	3		
"HickoryLenoirMorganton, NC"	25860	1983	4		
"HickoryLenoirMorganton, NC"	25860	1984	1		
"HickoryLenoirMorganton, NC"	25860	1984	2		
"HickoryLenoirMorganton, NC"	25860	1984	3		
"HickoryLenoirMorganton, NC"	25860	1984	4		
"HickoryLenoirMorganton, NC"	25860	1985	1		
"HickoryLenoirMorganton, NC"	25860	1985	2		
"HickoryLenoirMorganton, NC"	25860	1985	3		
"HickoryLenoirMorganton, NC"	25860	1985	4		
"HickoryLenoirMorganton, NC"	25860	1986	1		
"HickoryLenoirMorganton, NC"	25860	1986	2		
"HickoryLenoirMorganton, NC"	25860	1986	3		
"HickoryLenoirMorganton, NC"	25860	1986	4	71.27	1.21
"HickoryLenoirMorganton, NC"	25860	1987	1	73.05	1.19
"HickoryLenoirMorganton, NC"	25860	1987	2	73.76	1.3
"HickoryLenoirMorganton, NC"	25860	1987	3	74.93	1.83
"HickoryLenoirMorganton, NC"	25860	1987	4	73.98	1.88
"HickoryLenoirMorganton, NC"	25860	1988	1	74.16	2.13
"HickoryLenoirMorganton, NC"	25860	1988	2	76.3	1.76
"HickoryLenoirMorganton, NC"	25860	1988	3	80.15	1.86
"HickoryLenoirMorganton, NC"	25860	1988	4	79.44	1.75
"HickoryLenoirMorganton, NC"	25860	1989	1	81.69	2.06
"HickoryLenoirMorganton, NC"	25860	1989	2	80.56	1.57
"HickoryLenoirMorganton, NC"	25860	1989	3	83.48	1.47
"HickoryLenoirMorganton, NC"	25860	1989	4	80.5	1.49
"HickoryLenoirMorganton, NC"	25860	1990	1	83.54	1.46
"HickoryLenoirMorganton, NC"	25860	1990	2	86.64	1.5
"HickoryLenoirMorganton, NC"	25860	1990	3	85.54	1.35
"HickoryLenoirMorganton, NC"	25860	1990	4	86.44	1.47
"HickoryLenoirMorganton, NC"	25860	1991	1	87.43	1.45
"HickoryLenoirMorganton, NC"	25860	1991	2	88.59	1.13
"HickoryLenoirMorganton, NC"	25860	1991	3	88.2	1.18
"HickoryLenoirMorganton, NC"	25860	1991	4	90.2	1.14
"HickoryLenoirMorganton, NC"	25860	1992	1	90.95	1.02
"HickoryLenoirMorganton, NC"	25860	1992	2	90.28	1.1
"HickoryLenoirMorganton, NC"	25860	1992	3	91.56	1.06
"HickoryLenoirMorganton, NC"	25860	1992	4	92.94	1.06
"HickoryLenoirMorganton, NC"	25860	1993	1	93.35	1.2
"HickoryLenoirMorganton, NC"	25860	1993	2	93.28	1.04
"HickoryLenoirMorganton, NC"	25860	1993	3	95.16	1.06
"HickoryLenoirMorganton, NC"	25860	1993	4	96.16	1.03
"HickoryLenoirMorganton, NC"	25860	1994	1	96.17	1.11
"HickoryLenoirMorganton, NC"	25860	1994	2	96.03	1.2
"HickoryLenoirMorganton, NC"	25860	1994	3	99.86	1.26
"HickoryLenoirMorganton, NC"	25860	1994	4	97.99	1.31
"HickoryLenoirMorganton, NC"	25860	1995	1	100	0
"HickoryLenoirMorganton, NC"	25860	1995	2	102.17	1.26
"HickoryLenoirMorganton, NC"	25860	1995	3	102.43	1.13
"HickoryLenoirMorganton, NC"	25860	1995	4	103.98	1.2
"HickoryLenoirMorganton, NC"	25860	1996	1	105.51	1.13
"HickoryLenoirMorganton, NC"	25860	1996	2	105.6	1.13
"HickoryLenoirMorganton, NC"	25860	1996	3	106.06	1.17
"HickoryLenoirMorganton, NC"	25860	1996	4	109.06	1.21
"HickoryLenoirMorganton, NC"	25860	1997	1	110.54	1.26
"HickoryLenoirMorganton, NC"	25860	1997	2	110.42	1.17
"HickoryLenoirMorganton, NC"	25860	1997	3	114.32	1.22
"HickoryLenoirMorganton, NC"	25860	1997	4	115.35	1.23
"HickoryLenoirMorganton, NC"	25860	1998	1	116.63	1.17
"HickoryLenoirMorganton, NC"	25860	1998	2	118.67	1.17
"HickoryLenoirMorganton, NC"	25860	1998	3	119.92	1.21
"HickoryLenoirMorganton, NC"	25860	1998	4	121.68	1.19
"HickoryLenoirMorganton, NC"	25860	1999	1	123.16	1.24
"HickoryLenoirMorganton, NC"	25860	1999	2	123.96	1.27
"HickoryLenoirMorganton, NC"	25860	1999	3	125.2	1.3
"HickoryLenoirMorganton, NC"	25860	1999	4	126.03	1.33
"HickoryLenoirMorganton, NC"	25860	2000	1	128.29	1.35
"HickoryLenoirMorganton, NC"	25860	2000	2	129.57	1.31
"HickoryLenoirMorganton, NC"	25860	2000	3	131.34	1.33
"HickoryLenoirMorganton, NC"	25860	2000	4	132.08	1.34
"HickoryLenoirMorganton, NC"	25860	2001	1	137.09	1.35
"HickoryLenoirMorganton, NC"	25860	2001	2	138.61	1.34
"HickoryLenoirMorganton, NC"	25860	2001	3	139.92	1.37
"HickoryLenoirMorganton, NC"	25860	2001	4	140.59	1.35
"HickoryLenoirMorganton, NC"	25860	2002	1	141.46	1.37
"HickoryLenoirMorganton, NC"	25860	2002	2	141.82	1.4
"HickoryLenoirMorganton, NC"	25860	2002	3	143.69	1.39
"HickoryLenoirMorganton, NC"	25860	2002	4	145.02	1.4
"HickoryLenoirMorganton, NC"	25860	2003	1	145.57	1.4
"HickoryLenoirMorganton, NC"	25860	2003	2	146.81	1.41
"HickoryLenoirMorganton, NC"	25860	2003	3	147.27	1.42
"HickoryLenoirMorganton, NC"	25860	2003	4	146.47	1.5
"HickoryLenoirMorganton, NC"	25860	2004	1	148.71	1.52
"HickoryLenoirMorganton, NC"	25860	2004	2	147.91	1.5
"HickoryLenoirMorganton, NC"	25860	2004	3	147.76	1.54
"HickoryLenoirMorganton, NC"	25860	2004	4	150.24	1.59
"HickoryLenoirMorganton, NC"	25860	2005	1	150.95	1.59
"HickoryLenoirMorganton, NC"	25860	2005	2	151.3	1.59
"HickoryLenoirMorganton, NC"	25860	2005	3	154.58	1.6
"HickoryLenoirMorganton, NC"	25860	2005	4	156.57	1.66
"HickoryLenoirMorganton, NC"	25860	2006	1	156.46	1.68
"HickoryLenoirMorganton, NC"	25860	2006	2	158.6	1.67
"HickoryLenoirMorganton, NC"	25860	2006	3	160.4	1.66
"HickoryLenoirMorganton, NC"	25860	2006	4	163.5	1.7
"HickoryLenoirMorganton, NC"	25860	2007	1	165.75	1.73
"HickoryLenoirMorganton, NC"	25860	2007	2	166.51	1.71
"HickoryLenoirMorganton, NC"	25860	2007	3	167.7	1.72
"HickoryLenoirMorganton, NC"	25860	2007	4	169.11	1.75
"HickoryLenoirMorganton, NC"	25860	2008	1	170.99	1.73
"HickoryLenoirMorganton, NC"	25860	2008	2	169.79	1.74
"HickoryLenoirMorganton, NC"	25860	2008	3	170.19	1.8
"HickoryLenoirMorganton, NC"	25860	2008	4	168.44	1.79
"HickoryLenoirMorganton, NC"	25860	2009	1	172.03	1.72
"HickoryLenoirMorganton, NC"	25860	2009	2	169.08	1.7
"HickoryLenoirMorganton, NC"	25860	2009	3	166.22	1.77
"HickoryLenoirMorganton, NC"	25860	2009	4	165.52	1.76
"HickoryLenoirMorganton, NC"	25860	2010	1	165.35	1.8
"HickoryLenoirMorganton, NC"	25860	2010	2	161.37	1.75
"HickoryLenoirMorganton, NC"	25860	2010	3	163.58	1.75
"HickoryLenoirMorganton, NC"	25860	2010	4	163.88	1.73
"HickoryLenoirMorganton, NC"	25860	2011	1	157.58	1.74
"HickoryLenoirMorganton, NC"	25860	2011	2	155.44	1.8
"HickoryLenoirMorganton, NC"	25860	2011	3	157.7	1.75
"HickoryLenoirMorganton, NC"	25860	2011	4	156.9	1.7
"HickoryLenoirMorganton, NC"	25860	2012	1	154.41	1.7
"HickoryLenoirMorganton, NC"	25860	2012	2	153.39	1.73
"HickoryLenoirMorganton, NC"	25860	2012	3	156.56	1.72
"HickoryLenoirMorganton, NC"	25860	2012	4	155.85	1.7
"HickoryLenoirMorganton, NC"	25860	2013	1	155.56	1.71
"HickoryLenoirMorganton, NC"	25860	2013	2	154.87	1.71
"HickoryLenoirMorganton, NC"	25860	2013	3	153.2	1.8
"HickoryLenoirMorganton, NC"	25860	2013	4	153.13	1.9
"HickoryLenoirMorganton, NC"	25860	2014	1	154.17	2.09
"HickoryLenoirMorganton, NC"	25860	2014	2	154.84	2.05
"HickoryLenoirMorganton, NC"	25860	2014	3	157.41	2.02
"HickoryLenoirMorganton, NC"	25860	2014	4	156.34	2.04
"HickoryLenoirMorganton, NC"	25860	2015	1	158.01	2.06
"HickoryLenoirMorganton, NC"	25860	2015	2	157.99	2.06
"HickoryLenoirMorganton, NC"	25860	2015	3	163.49	2.23
"HickoryLenoirMorganton, NC"	25860	2015	4	163.41	2.3
"HickoryLenoirMorganton, NC"	25860	2016	1	161.2	2.49
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1975	1		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1975	2		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1975	3		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1975	4		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1976	1		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1976	2		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1976	3		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1976	4		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1977	1		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1977	2		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1977	3		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1977	4		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1978	1		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1978	2		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1978	3		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1978	4		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1979	1		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1979	2		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1979	3		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1979	4		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1980	1		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1980	2		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1980	3		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1980	4		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1981	1		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1981	2		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1981	3		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1981	4		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1982	1		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1982	2		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1982	3		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1982	4		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1983	1		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1983	2		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1983	3		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1983	4		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1984	1		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1984	2		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1984	3		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1984	4		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1985	1		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1985	2		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1985	3		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1985	4		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1986	1		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1986	2		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1986	3		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1986	4		
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1987	1	75.84	1.97
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1987	2	78.75	2.05
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1987	3	81.49	2.56
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1987	4	77.63	2.61
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1988	1	78.41	2.18
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1988	2	79.06	2.12
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1988	3	80.57	2.55
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1988	4	80.37	2.18
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1989	1	80.02	2.29
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1989	2	80.92	2.24
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1989	3	81.57	2.27
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1989	4	82.03	2.03
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1990	1	84.44	2.17
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1990	2	84.44	1.98
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1990	3	86.93	2.07
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1990	4	85.75	2.02
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1991	1	86.72	1.95
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1991	2	87.07	1.81
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1991	3	85.71	1.77
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1991	4	86.08	1.71
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1992	1	89.01	1.66
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1992	2	89.59	1.69
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1992	3	87.75	1.65
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1992	4	89.98	1.69
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1993	1	89.46	1.79
"Hilton Head IslandBlufftonBeaufort, SC"	25940	1993	2	90.08	1.7
